currency,estruct,ecase,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NAC,FAM,CPL_100_100,CZ	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,DE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,DK	1900.00 	1910.00 	2600.00 	2600.00 	2600.00 	2600.00 	2600.00 	2572.38 	2572.38 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,EE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,EL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,ES	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,FI	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,FR	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,HR	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,JP	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LU	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LV	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,MT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,NL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,NO	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,PT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,RO	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SI	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SK	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,TR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,US	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	1200.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,AT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,BE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,BG	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CH	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CZ	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,DE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,DK	2180.00 	2190.00 	2880.00 	2880.00 	2600.00 	2600.00 	2600.00 	2866.19 	2866.19 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,EE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,EL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,ES	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,FI	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,FR	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,HR	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,JP	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LU	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LV	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,MT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,NL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,NO	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,PT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,RO	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SI	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SK	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,TR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,US	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	1200.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,AT	: 	5031.20 	4964.00 	4896.80 	4896.80 	4896.80 	4971.40 	4971.40 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4341.60 	4338.57 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,BE	: 	3756.04 	3773.04 	3793.75 	3725.35 	3623.30 	3527.25 	3610.89 	3542.67 	3282.12 	3133.29 	3082.24 	2996.64 	2937.96 	2933.19 	2857.10 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,BG	: 	1020.00 	1020.00 	840.00 	840.00 	840.00 	840.00 	840.00 	600.00 	456.00 	456.00 	432.00 	432.00 	360.00 	321.00 	206.00 	206.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,CH	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6765.00 	5308.00 	5246.00 	5246.00 	5246.00 	5204.00 	5152.00 	5102.00 	5002.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	400.00 	400.00 	400.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,CZ	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	32891.01 	33485.32 	37098.08 	42602.18 	23042.65 	26360.36 	28467.66 	30850.61 	34544.80 	32476.32 	35103.79 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,DE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,DK	27904.00 	27782.00 	28404.00 	27804.00 	27332.00 	27236.00 	27228.00 	27790.19 	27790.19 	22428.00 	22020.00 	21768.00 	21320.00 	20900.00 	20200.00 	19600.00 	19000.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,EE	: 	1080.00 	460.32 	460.32 	460.32 	460.32 	460.16 	: 	7200.00 	7200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,EL	: 	640.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,ES	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,FI	: 	2418.60 	2631.84 	2631.84 	2631.84 	2536.10 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2406.00 	2406.00 	2405.76 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,FR	: 	1552.16 	1549.74 	1538.22 	1524.50 	1509.37 	1487.01 	1487.01 	1422.41 	1429.82 	1381.06 	1381.06 	1350.99 	1350.99 	1321.88 	1286.06 	10090.03 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,HR	: 	4789.44 	4789.44 	4789.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,HU	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	304800.00 	288000.00 	161200.00 	153400.00 	145600.00 	129400.00 	112800.00 	112800.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IE	: 	4280.00 	4160.00 	4631.97 	4611.87 	4681.30 	4820.54 	5024.00 	3948.00 	3780.00 	4589.60 	3338.40 	3122.40 	2822.00 	2060.00 	1295.13 	3647.97 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IS	301984.72 	303264.00 	352765.00 	339531.00 	381003.00 	250615.07 	279184.67 	331197.47 	313341.47 	226103.86 	231111.10 	204565.03 	177665.41 	181572.73 	186152.32 	222653.83 	199458.52 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IT	: 	1578.96 	1592.04 	1644.00 	1631.04 	1539.96 	1578.96 	1644.00 	1617.96 	1683.00 	1338.60 	1338.60 	1338.60 	1338.60 	1338.60 	1338.66 	3183227.91 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,JP	240000.00 	240000.00 	240000.00 	240000.00 	240000.00 	294000.00 	264000.00 	120000.00 	120000.00 	120000.00 	120000.00 	60000.00 	60000.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,LT	: 	364.80 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1200.00 	1200.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,LU	: 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	5676.72 	5676.72 	5529.12 	5437.14 	5326.64 	5271.84 	4437.10 	303425.44 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,LV	: 	409.68 	273.12 	192.00 	192.00 	192.00 	192.00 	192.00 	211.20 	211.20 	158.40 	158.40 	158.40 	158.40 	112.20 	112.20 	112.20 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,MT	: 	386.37 	900.00 	900.00 	700.00 	667.35 	869.64 	968.88 	1009.94 	369.47 	382.11 	401.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,NL	: 	1862.00 	1862.00 	1880.22 	1879.63 	2001.80 	1915.86 	2200.29 	2049.62 	1830.00 	1754.00 	1715.71 	1715.71 	1704.69 	1658.45 	1604.00 	4143.45 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,NO	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23280.00 	23320.00 	23320.00 	23320.00 	23328.00 	23328.00 	23328.00 	19896.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	1007.04 	945.80 	869.60 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,PT	: 	700.56 	700.56 	700.56 	700.56 	700.56 	913.82 	941.98 	845.04 	653.28 	633.60 	615.12 	600.00 	695.76 	629.76 	593.77 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,RO	: 	3816.00 	1800.00 	1800.00 	1008.00 	1008.00 	1728.00 	1680.00 	768.00 	1104.00 	576.00 	1002.00 	504.00 	564.00 	420.00 	372.00 	216.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,SE	27000.00 	27000.00 	27000.00 	27000.00 	27000.00 	27000.00 	27000.00 	26400.00 	26400.00 	26400.00 	26400.00 	22800.00 	22800.00 	22800.00 	22800.00 	22800.00 	20400.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,SI	: 	2469.24 	2469.24 	2469.24 	2469.24 	2469.24 	2454.60 	2412.60 	2338.14 	2040.24 	591620.01 	591551.14 	590364.18 	577430.06 	557991.46 	538244.92 	510177.10 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,SK	: 	564.48 	564.48 	554.40 	540.96 	528.24 	527.76 	510.00 	12960.00 	14529.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,TR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,UK	1793.71 	1798.63 	1775.46 	1757.21 	1757.21 	1757.21 	1757.21 	1731.14 	1634.68 	1579.03 	1519.96 	1480.86 	1436.54 	1401.26 	1367.60 	1344.20 	1300.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,US	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	1200.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,AT	: 	5031.20 	4964.00 	4896.80 	4896.80 	4896.80 	4971.40 	4971.40 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4341.60 	4338.57 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,BE	: 	3756.04 	3773.04 	3793.75 	3725.35 	3623.30 	3527.25 	3610.89 	3542.67 	3282.12 	3133.29 	3082.24 	2996.64 	2937.96 	2933.19 	2857.10 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,BG	: 	0.00 	0.00 	0.00 	0.00 	0.00 	840.00 	840.00 	600.00 	456.00 	456.00 	432.00 	432.00 	360.00 	321.00 	206.00 	206.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,CH	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6765.00 	5308.00 	5246.00 	5246.00 	5246.00 	5204.00 	5152.00 	5102.00 	5002.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	400.00 	400.00 	400.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,CZ	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	14640.00 	19380.60 	24660.77 	7776.00 	7632.00 	7512.00 	7512.00 	7512.00 	7104.00 	7104.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,DE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,DK	27624.00 	27502.00 	28124.00 	27524.00 	27332.00 	27236.00 	27228.00 	27496.38 	27496.38 	22428.00 	22020.00 	21768.00 	21320.00 	20900.00 	20200.00 	19600.00 	19000.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,EE	: 	1080.00 	460.32 	460.32 	460.32 	460.32 	460.16 	: 	7200.00 	7200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,EL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,ES	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,FI	: 	2418.60 	2631.84 	2631.84 	2631.84 	2536.10 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2406.00 	2406.00 	2405.76 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,FR	: 	1552.16 	1549.74 	1538.22 	1524.50 	1509.37 	1487.01 	1487.01 	1422.41 	1429.82 	1381.06 	1381.06 	1350.99 	1350.99 	1321.88 	1286.06 	10090.03 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,HR	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,HU	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	304800.00 	288000.00 	161200.00 	153400.00 	145600.00 	129400.00 	112800.00 	112800.00 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,IE	: 	3240.00 	3120.00 	3120.00 	3360.00 	3360.00 	3600.00 	3984.00 	3948.00 	3780.00 	3549.60 	3338.40 	3122.40 	2822.00 	2060.00 	1295.13 	2457.20 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,IS	0.00 	0.00 	0.00 	0.00 	19499.00 	0.00 	9078.61 	87549.47 	51837.47 	-66273.74 	-33618.50 	-73642.97 	-64254.59 	-44219.27 	-25124.48 	-1899.77 	458.60 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_100,IT	: 	595.56 	604.92 	626.64 	623.52 	576.96 	595.56 	629.76 	614.16 	645.24 	278.88 	278.88 	278.88 	278.88 	278.88 	278.89 	1213344.25 	: 	: 	: 	: 	: 
